room_member_id,room_no,user_no,status,is_hidden,joined_at,left_at
300827,240,760,ACTIVE,FALSE,2026-01-03 01:53:33,
300828,240,208,LEFT,FALSE,2026-01-03 02:08:33,2026-01-04 02:08:33
300829,241,232,ACTIVE,FALSE,2026-01-03 02:24:49,
300830,241,581,LEFT,FALSE,2026-01-03 02:08:49,2026-01-06 02:08:49
300831,241,536,ACTIVE,FALSE,2026-01-03 02:20:49,
300832,241,254,ACTIVE,FALSE,2026-01-03 02:24:49,
300833,241,251,ACTIVE,FALSE,2026-01-03 02:08:49,
300834,242,141,ACTIVE,FALSE,2026-01-03 02:36:48,
300835,242,101,ACTIVE,FALSE,2026-01-03 02:13:48,
300836,242,550,ACTIVE,FALSE,2026-01-03 02:30:48,
300837,242,903,ACTIVE,FALSE,2026-01-03 02:38:48,
300838,242,801,ACTIVE,FALSE,2026-01-03 02:17:48,
300839,243,988,ACTIVE,FALSE,2026-01-03 02:40:47,
300840,243,258,ACTIVE,FALSE,2026-01-03 02:36:47,
300841,244,741,ACTIVE,FALSE,2026-01-03 02:52:11,
300842,244,889,ACTIVE,FALSE,2026-01-03 02:55:11,
300843,244,545,ACTIVE,FALSE,2026-01-03 02:47:11,
300844,244,255,ACTIVE,FALSE,2026-01-03 02:44:11,
300845,245,898,ACTIVE,FALSE,2026-01-03 02:47:41,
300846,245,654,ACTIVE,FALSE,2026-01-03 02:50:41,
300847,245,704,ACTIVE,FALSE,2026-01-03 02:50:41,
300848,245,552,ACTIVE,FALSE,2026-01-03 02:46:41,
300849,246,557,ACTIVE,FALSE,2026-01-03 03:07:07,
300850,246,625,ACTIVE,FALSE,2026-01-03 03:14:07,
300851,246,679,LEFT,FALSE,2026-01-03 03:18:07,2026-01-05 03:18:07
300852,247,339,ACTIVE,FALSE,2026-01-03 03:15:50,
300853,247,745,ACTIVE,FALSE,2026-01-03 03:01:50,
300854,247,363,LEFT,FALSE,2026-01-03 03:26:50,2026-01-04 03:26:50
300855,247,850,LEFT,FALSE,2026-01-03 03:01:50,2026-01-06 03:01:50
300856,248,691,ACTIVE,FALSE,2026-01-03 03:36:25,
300857,248,853,ACTIVE,FALSE,2026-01-03 03:36:25,
300858,248,383,ACTIVE,FALSE,2026-01-03 03:14:25,
300859,248,25,ACTIVE,FALSE,2026-01-03 03:34:25,
300860,249,686,ACTIVE,FALSE,2026-01-03 03:29:24,
300861,249,705,ACTIVE,FALSE,2026-01-03 03:41:24,
300862,249,983,ACTIVE,FALSE,2026-01-03 03:30:24,
300863,249,931,ACTIVE,FALSE,2026-01-03 03:31:24,
300864,249,724,ACTIVE,FALSE,2026-01-03 03:30:24,
300865,250,242,ACTIVE,FALSE,2026-01-03 03:52:00,
300866,250,336,ACTIVE,FALSE,2026-01-03 03:31:00,
300867,250,587,ACTIVE,FALSE,2026-01-03 03:53:00,
300868,251,369,ACTIVE,FALSE,2026-01-03 03:55:32,
300869,251,189,ACTIVE,FALSE,2026-01-03 03:49:32,
300870,251,329,ACTIVE,TRUE,2026-01-03 03:44:32,
300871,252,946,ACTIVE,FALSE,2026-01-03 04:20:08,
300872,252,852,ACTIVE,FALSE,2026-01-03 03:52:08,
300873,253,490,ACTIVE,FALSE,2026-01-03 04:03:48,
300874,253,290,LEFT,FALSE,2026-01-03 04:18:48,2026-01-04 04:18:48
300875,253,589,ACTIVE,FALSE,2026-01-03 04:03:48,
300876,253,342,ACTIVE,FALSE,2026-01-03 04:25:48,
300877,253,650,ACTIVE,FALSE,2026-01-03 04:15:48,
300878,254,846,ACTIVE,FALSE,2026-01-03 04:21:04,
300879,254,187,ACTIVE,FALSE,2026-01-03 04:24:04,
300880,255,64,ACTIVE,FALSE,2026-01-03 04:29:28,
300881,255,20,ACTIVE,FALSE,2026-01-03 04:35:28,
300882,255,9,ACTIVE,FALSE,2026-01-03 04:49:28,
300883,255,231,ACTIVE,FALSE,2026-01-03 04:30:28,
300884,255,331,ACTIVE,FALSE,2026-01-03 04:48:28,
300885,256,211,ACTIVE,FALSE,2026-01-03 05:00:26,
300886,256,336,ACTIVE,FALSE,2026-01-03 04:44:26,
300887,257,468,ACTIVE,FALSE,2026-01-03 04:55:00,
300888,257,28,LEFT,TRUE,2026-01-03 05:08:00,2026-01-06 05:08:00
300889,257,141,ACTIVE,FALSE,2026-01-03 04:42:00,
300890,257,899,ACTIVE,FALSE,2026-01-03 04:53:00,
300891,258,764,ACTIVE,FALSE,2026-01-03 04:54:34,
300892,258,167,ACTIVE,FALSE,2026-01-03 05:01:34,
300893,259,957,ACTIVE,FALSE,2026-01-03 05:15:46,
300894,259,490,ACTIVE,FALSE,2026-01-03 05:28:46,
300895,259,262,ACTIVE,FALSE,2026-01-03 05:03:46,
300896,259,521,ACTIVE,FALSE,2026-01-03 05:23:46,
300897,260,384,ACTIVE,FALSE,2026-01-03 05:39:55,
300898,260,17,ACTIVE,FALSE,2026-01-03 05:29:55,
300899,260,975,ACTIVE,FALSE,2026-01-03 05:26:55,
300900,260,988,ACTIVE,FALSE,2026-01-03 05:34:55,
300901,260,282,ACTIVE,FALSE,2026-01-03 05:24:55,
300902,261,357,ACTIVE,FALSE,2026-01-03 05:46:48,
300903,261,374,ACTIVE,FALSE,2026-01-03 05:41:48,
300904,261,901,ACTIVE,FALSE,2026-01-03 05:46:48,
300905,262,475,ACTIVE,FALSE,2026-01-03 06:00:09,
300906,262,753,ACTIVE,FALSE,2026-01-03 05:54:09,
300907,263,283,ACTIVE,FALSE,2026-01-03 05:43:56,
300908,263,919,ACTIVE,FALSE,2026-01-03 06:09:56,
300909,263,229,ACTIVE,FALSE,2026-01-03 06:01:56,
300910,263,95,ACTIVE,FALSE,2026-01-03 05:49:56,
300911,264,212,ACTIVE,FALSE,2026-01-03 06:17:55,
300912,264,490,ACTIVE,FALSE,2026-01-03 06:16:55,
300913,265,50,ACTIVE,FALSE,2026-01-03 06:09:48,
300914,265,290,ACTIVE,FALSE,2026-01-03 06:15:48,
300915,265,909,ACTIVE,FALSE,2026-01-03 06:09:48,
300916,265,630,ACTIVE,FALSE,2026-01-03 06:19:48,
300917,265,108,LEFT,FALSE,2026-01-03 06:02:48,2026-01-04 06:02:48
300918,266,885,ACTIVE,FALSE,2026-01-03 06:18:38,
300919,266,650,ACTIVE,FALSE,2026-01-03 06:26:38,
300920,266,35,ACTIVE,FALSE,2026-01-03 06:29:38,
300921,267,792,ACTIVE,FALSE,2026-01-03 06:41:03,
300922,267,559,ACTIVE,FALSE,2026-01-03 06:29:03,
300923,267,451,ACTIVE,FALSE,2026-01-03 06:35:03,
300924,267,121,ACTIVE,FALSE,2026-01-03 06:29:03,
300925,268,571,ACTIVE,FALSE,2026-01-03 06:34:42,
300926,268,988,ACTIVE,FALSE,2026-01-03 06:53:42,
300927,269,327,ACTIVE,FALSE,2026-01-03 06:57:30,
300928,269,447,ACTIVE,FALSE,2026-01-03 06:57:30,
300929,269,567,ACTIVE,FALSE,2026-01-03 06:41:30,
300930,269,963,ACTIVE,FALSE,2026-01-03 07:05:30,
300931,269,85,ACTIVE,FALSE,2026-01-03 07:06:30,
300932,270,308,ACTIVE,FALSE,2026-01-03 06:56:08,
300933,270,384,ACTIVE,FALSE,2026-01-03 07:20:08,
300934,270,163,LEFT,FALSE,2026-01-03 07:18:08,2026-01-04 07:18:08
300935,271,398,ACTIVE,FALSE,2026-01-03 07:29:05,
300936,271,400,ACTIVE,FALSE,2026-01-03 07:10:05,
300937,271,923,ACTIVE,FALSE,2026-01-03 07:10:05,
300938,271,535,ACTIVE,FALSE,2026-01-03 07:02:05,
300939,272,850,ACTIVE,FALSE,2026-01-03 07:24:48,
300940,272,401,ACTIVE,FALSE,2026-01-03 07:13:48,
300941,272,806,ACTIVE,FALSE,2026-01-03 07:34:48,
300942,273,602,ACTIVE,FALSE,2026-01-03 07:21:12,
300943,273,689,ACTIVE,FALSE,2026-01-03 07:45:12,
300944,273,283,ACTIVE,FALSE,2026-01-03 07:30:12,
300945,274,986,ACTIVE,FALSE,2026-01-03 08:00:35,
300946,274,73,LEFT,TRUE,2026-01-03 07:57:35,2026-01-05 07:57:35
300947,274,902,ACTIVE,FALSE,2026-01-03 07:49:35,
300948,275,390,ACTIVE,FALSE,2026-01-03 08:04:31,
300949,275,231,ACTIVE,FALSE,2026-01-03 08:08:31,
300950,275,536,ACTIVE,FALSE,2026-01-03 07:42:31,
300951,275,106,ACTIVE,FALSE,2026-01-03 08:04:31,
300952,276,478,ACTIVE,FALSE,2026-01-03 07:54:02,
300953,276,683,ACTIVE,FALSE,2026-01-03 08:04:02,
300954,276,857,LEFT,FALSE,2026-01-03 08:06:02,2026-01-06 08:06:02
300955,276,258,ACTIVE,FALSE,2026-01-03 08:10:02,
300956,276,366,LEFT,FALSE,2026-01-03 08:10:02,2026-01-04 08:10:02
300957,277,577,ACTIVE,FALSE,2026-01-03 08:25:37,
300958,277,590,ACTIVE,FALSE,2026-01-03 08:20:37,
300959,278,303,ACTIVE,FALSE,2026-01-03 08:29:31,
300960,278,663,LEFT,FALSE,2026-01-03 08:31:31,2026-01-06 08:31:31
300961,278,808,ACTIVE,FALSE,2026-01-03 08:11:31,
300962,278,451,ACTIVE,FALSE,2026-01-03 08:21:31,
300963,279,967,ACTIVE,FALSE,2026-01-03 08:32:22,
300964,279,870,ACTIVE,FALSE,2026-01-03 08:31:22,
300965,279,913,LEFT,FALSE,2026-01-03 08:46:22,2026-01-04 08:46:22
300966,279,260,ACTIVE,FALSE,2026-01-03 08:38:22,
300967,279,368,ACTIVE,FALSE,2026-01-03 08:47:22,
300968,280,738,ACTIVE,FALSE,2026-01-03 08:57:42,
300969,280,361,ACTIVE,FALSE,2026-01-03 08:54:42,
300970,280,632,ACTIVE,FALSE,2026-01-03 08:51:42,
300971,280,552,ACTIVE,FALSE,2026-01-03 08:53:42,
300972,281,423,ACTIVE,FALSE,2026-01-03 08:41:29,
300973,281,773,ACTIVE,FALSE,2026-01-03 09:03:29,
300974,281,164,ACTIVE,FALSE,2026-01-03 08:53:29,
300975,281,983,ACTIVE,FALSE,2026-01-03 09:03:29,
300976,282,383,ACTIVE,FALSE,2026-01-03 09:03:35,
300977,282,734,ACTIVE,FALSE,2026-01-03 09:17:35,
300978,282,349,ACTIVE,FALSE,2026-01-03 08:58:35,
300979,283,422,ACTIVE,TRUE,2026-01-03 09:08:44,
300980,283,684,ACTIVE,FALSE,2026-01-03 09:26:44,
300981,283,281,ACTIVE,FALSE,2026-01-03 09:01:44,
300982,284,691,ACTIVE,FALSE,2026-01-03 09:29:12,
300983,284,423,ACTIVE,FALSE,2026-01-03 09:23:12,
300984,284,191,ACTIVE,FALSE,2026-01-03 09:36:12,
300985,285,635,ACTIVE,FALSE,2026-01-03 09:25:25,
300986,285,554,ACTIVE,FALSE,2026-01-03 09:46:25,
300987,285,366,ACTIVE,FALSE,2026-01-03 09:46:25,
300988,285,79,ACTIVE,FALSE,2026-01-03 09:46:25,
300989,286,471,ACTIVE,FALSE,2026-01-03 09:32:24,
300990,286,477,ACTIVE,FALSE,2026-01-03 09:33:24,
300991,286,276,ACTIVE,FALSE,2026-01-03 09:32:24,
300992,287,387,ACTIVE,FALSE,2026-01-03 10:04:41,
300993,287,699,ACTIVE,FALSE,2026-01-03 09:41:41,
300994,288,580,ACTIVE,FALSE,2026-01-03 10:12:02,
300995,288,221,ACTIVE,FALSE,2026-01-03 10:07:02,
300996,288,678,ACTIVE,FALSE,2026-01-03 10:09:02,
300997,288,463,ACTIVE,FALSE,2026-01-03 10:13:02,
300998,288,318,ACTIVE,FALSE,2026-01-03 10:10:02,
300999,289,947,ACTIVE,FALSE,2026-01-03 10:06:13,
301000,289,255,ACTIVE,FALSE,2026-01-03 10:04:13,
301001,289,616,ACTIVE,FALSE,2026-01-03 10:23:13,
301002,290,602,ACTIVE,FALSE,2026-01-03 10:20:36,
301003,290,868,ACTIVE,FALSE,2026-01-03 10:26:36,
301004,290,352,ACTIVE,FALSE,2026-01-03 10:22:36,
301005,291,855,ACTIVE,FALSE,2026-01-03 10:38:44,
301006,291,21,ACTIVE,FALSE,2026-01-03 10:37:44,
301007,291,901,ACTIVE,FALSE,2026-01-03 10:46:44,
301008,291,621,ACTIVE,FALSE,2026-01-03 10:26:44,
301009,292,513,ACTIVE,FALSE,2026-01-03 10:52:49,
301010,292,1000,ACTIVE,FALSE,2026-01-03 10:45:49,
301011,292,354,ACTIVE,FALSE,2026-01-03 10:31:49,
301012,293,629,ACTIVE,FALSE,2026-01-03 10:46:22,
301013,293,958,ACTIVE,FALSE,2026-01-03 10:47:22,
301014,293,299,LEFT,FALSE,2026-01-03 10:55:22,2026-01-06 10:55:22
301015,293,111,ACTIVE,FALSE,2026-01-03 10:55:22,
301016,294,567,ACTIVE,FALSE,2026-01-03 11:17:15,
301017,294,375,ACTIVE,TRUE,2026-01-03 10:52:15,
301018,294,145,ACTIVE,FALSE,2026-01-03 11:15:15,
301019,295,731,ACTIVE,FALSE,2026-01-03 11:18:20,
301020,295,934,ACTIVE,FALSE,2026-01-03 11:10:20,
301021,295,540,ACTIVE,FALSE,2026-01-03 11:21:20,
301022,295,577,ACTIVE,FALSE,2026-01-03 11:01:20,
301023,296,94,ACTIVE,FALSE,2026-01-03 11:32:11,
301024,296,314,ACTIVE,FALSE,2026-01-03 11:13:11,
301025,296,510,ACTIVE,FALSE,2026-01-03 11:16:11,
301026,296,806,ACTIVE,TRUE,2026-01-03 11:20:11,
301027,296,790,ACTIVE,FALSE,2026-01-03 11:37:11,
301028,297,442,ACTIVE,FALSE,2026-01-03 11:24:35,
301029,297,698,ACTIVE,FALSE,2026-01-03 11:23:35,
301030,297,716,ACTIVE,FALSE,2026-01-03 11:21:35,
301031,297,46,ACTIVE,FALSE,2026-01-03 11:50:35,
301032,298,96,ACTIVE,FALSE,2026-01-03 12:00:05,
301033,298,400,ACTIVE,FALSE,2026-01-03 11:50:05,
301034,298,847,ACTIVE,FALSE,2026-01-03 11:59:05,
301035,299,743,ACTIVE,FALSE,2026-01-03 11:54:19,
301036,299,420,ACTIVE,FALSE,2026-01-03 12:05:19,
301037,299,707,ACTIVE,FALSE,2026-01-03 11:53:19,
301038,299,11,ACTIVE,FALSE,2026-01-03 12:03:19,
301039,300,275,ACTIVE,FALSE,2026-01-03 11:56:30,
301040,300,924,ACTIVE,FALSE,2026-01-03 12:12:30,
301041,300,811,ACTIVE,FALSE,2026-01-03 12:09:30,
301042,301,802,ACTIVE,FALSE,2026-01-03 12:16:29,
301043,301,974,ACTIVE,TRUE,2026-01-03 12:16:29,
301044,301,89,ACTIVE,FALSE,2026-01-03 12:06:29,
301045,302,110,ACTIVE,FALSE,2026-01-03 12:34:55,
301046,302,447,ACTIVE,TRUE,2026-01-03 12:40:55,
301047,302,631,LEFT,FALSE,2026-01-03 12:34:55,2026-01-05 12:34:55
301048,303,338,ACTIVE,FALSE,2026-01-03 12:50:44,
301049,303,350,ACTIVE,FALSE,2026-01-03 12:22:44,
301050,303,881,ACTIVE,FALSE,2026-01-03 12:23:44,
301051,304,206,ACTIVE,FALSE,2026-01-03 12:50:40,
301052,304,26,ACTIVE,FALSE,2026-01-03 12:41:40,
301053,304,893,ACTIVE,FALSE,2026-01-03 12:48:40,
301054,304,452,ACTIVE,FALSE,2026-01-03 12:41:40,
301055,304,72,ACTIVE,FALSE,2026-01-03 12:38:40,
301056,305,801,ACTIVE,FALSE,2026-01-03 13:01:36,
301057,305,788,ACTIVE,TRUE,2026-01-03 13:07:36,
301058,305,581,ACTIVE,FALSE,2026-01-03 13:00:36,
301059,305,123,LEFT,FALSE,2026-01-03 12:56:36,2026-01-06 12:56:36
301060,305,878,ACTIVE,FALSE,2026-01-03 13:01:36,
301061,306,205,ACTIVE,FALSE,2026-01-03 13:11:18,
301062,306,550,LEFT,FALSE,2026-01-03 13:02:18,2026-01-06 13:02:18
301063,306,901,ACTIVE,FALSE,2026-01-03 12:55:18,
301064,306,369,ACTIVE,FALSE,2026-01-03 13:18:18,
301065,306,230,ACTIVE,FALSE,2026-01-03 12:57:18,
301066,307,852,ACTIVE,FALSE,2026-01-03 13:11:42,
301067,307,455,ACTIVE,FALSE,2026-01-03 13:07:42,
301068,307,976,ACTIVE,FALSE,2026-01-03 13:22:42,
301069,307,398,LEFT,FALSE,2026-01-03 13:25:42,2026-01-05 13:25:42
301070,307,475,ACTIVE,FALSE,2026-01-03 13:13:42,
301071,308,158,ACTIVE,FALSE,2026-01-03 13:30:25,
301072,308,308,ACTIVE,FALSE,2026-01-03 13:39:25,
301073,308,927,ACTIVE,FALSE,2026-01-03 13:16:25,
301074,308,853,ACTIVE,FALSE,2026-01-03 13:32:25,
301075,308,979,LEFT,FALSE,2026-01-03 13:35:25,2026-01-04 13:35:25
301076,309,548,ACTIVE,FALSE,2026-01-03 13:28:58,
301077,309,155,LEFT,FALSE,2026-01-03 13:50:58,2026-01-06 13:50:58
301078,309,422,ACTIVE,FALSE,2026-01-03 13:22:58,
301079,310,88,ACTIVE,FALSE,2026-01-03 13:32:41,
301080,310,943,ACTIVE,FALSE,2026-01-03 13:42:41,
301081,311,694,ACTIVE,FALSE,2026-01-03 13:51:14,
301082,311,861,ACTIVE,FALSE,2026-01-03 13:46:14,
301083,311,68,ACTIVE,FALSE,2026-01-03 14:09:14,
301084,311,372,ACTIVE,FALSE,2026-01-03 14:00:14,
301085,312,523,ACTIVE,FALSE,2026-01-03 13:54:49,
301086,312,717,ACTIVE,TRUE,2026-01-03 14:19:49,
301087,312,288,ACTIVE,FALSE,2026-01-03 13:51:49,
301088,312,707,LEFT,FALSE,2026-01-03 14:05:49,2026-01-06 14:05:49
301089,312,869,ACTIVE,FALSE,2026-01-03 13:51:49,
301090,313,696,ACTIVE,FALSE,2026-01-03 14:06:58,
301091,313,908,ACTIVE,FALSE,2026-01-03 14:05:58,
301092,314,985,ACTIVE,FALSE,2026-01-03 14:13:13,
301093,314,300,LEFT,FALSE,2026-01-03 14:30:13,2026-01-06 14:30:13
301094,314,729,ACTIVE,FALSE,2026-01-03 14:38:13,
301095,314,812,ACTIVE,FALSE,2026-01-03 14:39:13,
301096,315,534,ACTIVE,FALSE,2026-01-03 14:30:19,
301097,315,665,LEFT,FALSE,2026-01-03 14:29:19,2026-01-06 14:29:19
301098,316,46,ACTIVE,FALSE,2026-01-03 14:35:35,
301099,316,341,ACTIVE,TRUE,2026-01-03 14:43:35,
301100,317,164,ACTIVE,FALSE,2026-01-03 14:57:11,
301101,317,714,ACTIVE,FALSE,2026-01-03 14:52:11,
301102,317,385,ACTIVE,FALSE,2026-01-03 14:43:11,
301103,317,344,ACTIVE,FALSE,2026-01-03 14:51:11,
301104,318,656,ACTIVE,FALSE,2026-01-03 15:02:00,
301105,318,249,ACTIVE,FALSE,2026-01-03 14:53:00,
301106,319,722,ACTIVE,FALSE,2026-01-03 15:28:20,
301107,319,160,ACTIVE,FALSE,2026-01-03 15:04:20,
301108,320,202,ACTIVE,FALSE,2026-01-03 15:16:25,
301109,320,941,LEFT,TRUE,2026-01-03 15:36:25,2026-01-06 15:36:25
301110,320,764,ACTIVE,TRUE,2026-01-03 15:13:25,
301111,321,602,ACTIVE,FALSE,2026-01-03 15:26:37,
301112,321,838,ACTIVE,FALSE,2026-01-03 15:48:37,
301113,321,203,ACTIVE,TRUE,2026-01-03 15:26:37,
301114,321,726,ACTIVE,FALSE,2026-01-03 15:27:37,
301115,321,508,ACTIVE,FALSE,2026-01-03 15:48:37,
301116,322,138,ACTIVE,FALSE,2026-01-03 15:47:09,
301117,322,651,ACTIVE,FALSE,2026-01-03 15:42:09,
301118,322,857,ACTIVE,FALSE,2026-01-03 15:52:09,
301119,322,607,ACTIVE,FALSE,2026-01-03 15:33:09,
301120,322,304,LEFT,FALSE,2026-01-03 15:55:09,2026-01-05 15:55:09
301121,323,524,ACTIVE,FALSE,2026-01-03 15:51:40,
301122,323,763,LEFT,FALSE,2026-01-03 16:02:40,2026-01-06 16:02:40
301123,324,551,ACTIVE,FALSE,2026-01-03 16:14:53,
301124,324,745,ACTIVE,FALSE,2026-01-03 16:01:53,
301125,324,860,ACTIVE,FALSE,2026-01-03 15:52:53,
301126,324,327,ACTIVE,FALSE,2026-01-03 16:20:53,
301127,325,462,ACTIVE,FALSE,2026-01-03 16:01:24,
301128,325,157,ACTIVE,FALSE,2026-01-03 16:21:24,
301129,325,146,ACTIVE,FALSE,2026-01-03 16:27:24,
301130,325,756,ACTIVE,FALSE,2026-01-03 16:04:24,
301131,325,769,ACTIVE,FALSE,2026-01-03 16:07:24,
301132,326,987,ACTIVE,FALSE,2026-01-03 16:26:28,
301133,326,234,LEFT,FALSE,2026-01-03 16:32:28,2026-01-04 16:32:28
301134,326,195,ACTIVE,FALSE,2026-01-03 16:21:28,
301135,326,499,ACTIVE,FALSE,2026-01-03 16:26:28,
301136,327,85,ACTIVE,FALSE,2026-01-03 16:40:18,
301137,327,347,ACTIVE,FALSE,2026-01-03 16:30:18,
301138,327,646,ACTIVE,FALSE,2026-01-03 16:25:18,
301139,328,173,ACTIVE,FALSE,2026-01-03 16:38:49,
301140,328,458,ACTIVE,FALSE,2026-01-03 16:59:49,
301141,329,557,ACTIVE,FALSE,2026-01-03 17:03:53,
301142,329,569,LEFT,FALSE,2026-01-03 16:59:53,2026-01-04 16:59:53
301143,329,349,ACTIVE,FALSE,2026-01-03 17:07:53,
301144,329,592,ACTIVE,FALSE,2026-01-03 16:51:53,
301145,330,670,ACTIVE,FALSE,2026-01-03 17:19:05,
301146,330,84,ACTIVE,FALSE,2026-01-03 17:16:05,
301147,330,542,ACTIVE,FALSE,2026-01-03 16:52:05,
301148,330,503,ACTIVE,TRUE,2026-01-03 17:02:05,
301149,331,795,ACTIVE,FALSE,2026-01-03 17:07:50,
301150,331,497,ACTIVE,FALSE,2026-01-03 17:02:50,
301151,331,322,ACTIVE,FALSE,2026-01-03 17:26:50,
301152,331,620,ACTIVE,FALSE,2026-01-03 17:10:50,
301153,332,212,ACTIVE,FALSE,2026-01-03 17:24:20,
301154,332,668,ACTIVE,FALSE,2026-01-03 17:15:20,
301155,333,721,ACTIVE,FALSE,2026-01-03 17:29:50,
301156,333,777,ACTIVE,FALSE,2026-01-03 17:39:50,
301157,333,322,LEFT,FALSE,2026-01-03 17:48:50,2026-01-05 17:48:50
301158,333,111,ACTIVE,FALSE,2026-01-03 17:31:50,
301159,333,960,ACTIVE,FALSE,2026-01-03 17:31:50,
301160,334,284,ACTIVE,FALSE,2026-01-03 17:59:48,
301161,334,332,ACTIVE,FALSE,2026-01-03 17:46:48,
301162,334,580,ACTIVE,FALSE,2026-01-03 17:36:48,
301163,334,775,ACTIVE,FALSE,2026-01-03 17:41:48,
301164,335,403,ACTIVE,FALSE,2026-01-03 18:06:40,
301165,335,411,ACTIVE,FALSE,2026-01-03 18:07:40,
301166,335,559,ACTIVE,FALSE,2026-01-03 18:08:40,
301167,335,64,ACTIVE,FALSE,2026-01-03 17:58:40,
301168,335,538,ACTIVE,FALSE,2026-01-03 17:56:40,
301169,336,814,ACTIVE,FALSE,2026-01-03 18:01:20,
301170,336,978,ACTIVE,FALSE,2026-01-03 17:51:20,
301171,336,892,ACTIVE,TRUE,2026-01-03 18:13:20,
301172,337,890,ACTIVE,FALSE,2026-01-03 18:16:27,
301173,337,214,ACTIVE,FALSE,2026-01-03 18:12:27,
301174,338,845,ACTIVE,FALSE,2026-01-03 18:34:08,
301175,338,550,ACTIVE,FALSE,2026-01-03 18:23:08,
301176,338,8,ACTIVE,FALSE,2026-01-03 18:21:08,
301177,339,580,ACTIVE,FALSE,2026-01-03 18:21:53,
301178,339,667,LEFT,FALSE,2026-01-03 18:45:53,2026-01-05 18:45:53
301179,340,471,ACTIVE,FALSE,2026-01-03 18:54:27,
301180,340,397,ACTIVE,FALSE,2026-01-03 18:40:27,
301181,341,932,ACTIVE,FALSE,2026-01-03 19:09:16,
301182,341,56,ACTIVE,FALSE,2026-01-03 18:47:16,
301183,341,664,ACTIVE,FALSE,2026-01-03 19:04:16,
301184,341,642,ACTIVE,FALSE,2026-01-03 19:00:16,
301185,341,236,ACTIVE,FALSE,2026-01-03 19:06:16,
301186,342,85,ACTIVE,FALSE,2026-01-03 18:51:48,
301187,342,635,ACTIVE,FALSE,2026-01-03 19:09:48,
301188,343,672,ACTIVE,FALSE,2026-01-03 19:12:37,
301189,343,995,ACTIVE,TRUE,2026-01-03 19:25:37,
301190,343,434,ACTIVE,FALSE,2026-01-03 19:30:37,
301191,344,232,ACTIVE,FALSE,2026-01-03 19:25:55,
301192,344,179,ACTIVE,FALSE,2026-01-03 19:33:55,
301193,344,15,ACTIVE,FALSE,2026-01-03 19:17:55,
301194,344,116,ACTIVE,TRUE,2026-01-03 19:26:55,
301195,344,89,ACTIVE,FALSE,2026-01-03 19:11:55,
301196,345,136,ACTIVE,FALSE,2026-01-03 19:21:23,
301197,345,737,ACTIVE,FALSE,2026-01-03 19:46:23,
301198,345,491,ACTIVE,FALSE,2026-01-03 19:48:23,
301199,345,208,LEFT,FALSE,2026-01-03 19:28:23,2026-01-06 19:28:23
301200,346,903,ACTIVE,FALSE,2026-01-03 19:57:00,
301201,346,373,ACTIVE,FALSE,2026-01-03 19:42:00,
301202,346,91,ACTIVE,FALSE,2026-01-03 19:42:00,
301203,346,613,ACTIVE,FALSE,2026-01-03 19:42:00,
301204,347,625,ACTIVE,FALSE,2026-01-03 20:09:28,
301205,347,369,LEFT,FALSE,2026-01-03 19:55:28,2026-01-06 19:55:28
301206,347,985,ACTIVE,FALSE,2026-01-03 19:42:28,
301207,347,443,LEFT,FALSE,2026-01-03 19:45:28,2026-01-06 19:45:28
301208,347,89,ACTIVE,FALSE,2026-01-03 20:04:28,
301209,348,881,ACTIVE,FALSE,2026-01-03 20:17:22,
301210,348,845,LEFT,FALSE,2026-01-03 20:07:22,2026-01-04 20:07:22
301211,348,710,ACTIVE,FALSE,2026-01-03 20:08:22,
301212,349,811,ACTIVE,FALSE,2026-01-03 20:18:46,
301213,349,120,ACTIVE,FALSE,2026-01-03 20:19:46,
301214,349,334,ACTIVE,FALSE,2026-01-03 20:04:46,
301215,349,750,ACTIVE,FALSE,2026-01-03 20:23:46,
301216,349,857,ACTIVE,FALSE,2026-01-03 20:17:46,
301217,350,623,ACTIVE,FALSE,2026-01-03 20:17:12,
301218,350,248,ACTIVE,FALSE,2026-01-03 20:11:12,
301219,350,774,ACTIVE,FALSE,2026-01-03 20:37:12,
301220,350,416,ACTIVE,FALSE,2026-01-03 20:24:12,
301221,351,766,ACTIVE,FALSE,2026-01-03 20:34:31,
301222,351,352,LEFT,FALSE,2026-01-03 20:39:31,2026-01-04 20:39:31
301223,351,398,ACTIVE,FALSE,2026-01-03 20:36:31,
301224,351,384,ACTIVE,FALSE,2026-01-03 20:48:31,
301225,352,654,ACTIVE,FALSE,2026-01-03 20:52:53,
301226,352,706,ACTIVE,FALSE,2026-01-03 20:55:53,
301227,352,602,ACTIVE,FALSE,2026-01-03 20:38:53,
301228,352,636,ACTIVE,FALSE,2026-01-03 20:38:53,
301229,352,902,ACTIVE,FALSE,2026-01-03 20:55:53,
301230,353,583,ACTIVE,FALSE,2026-01-03 21:08:04,
301231,353,701,ACTIVE,FALSE,2026-01-03 20:55:04,
301232,354,15,ACTIVE,FALSE,2026-01-03 21:13:45,
301233,354,260,ACTIVE,FALSE,2026-01-03 21:18:45,
301234,355,514,ACTIVE,FALSE,2026-01-03 21:07:05,
301235,355,113,ACTIVE,FALSE,2026-01-03 21:24:05,
301236,355,704,ACTIVE,FALSE,2026-01-03 21:08:05,
301237,355,159,ACTIVE,FALSE,2026-01-03 21:08:05,
301238,355,992,ACTIVE,FALSE,2026-01-03 21:04:05,
